ID,TERM_NAME,LAST_NAME,FIRST_NAME,COLLEGE,MAJOR,FEE_RESIDENCE
PI2478,Fall 2019,Cracie,Ronny,Human Sciences & Education,"Kinesiology, BS",Y
PI0274,Fall 2018,Cracker,Gearalt,Engineering,"Mechanical Engineering, BS in",Y
PI0274,Fall 2019,Cracker,Gearalt,Engineering,"Mechanical Engineering, BS in",Y
PI0274,Fall 2020,Cracker,Gearalt,Engineering,"Mechanical Engineering, BS in",Y
PI0274,Fall 2021,Cracker,Gearalt,Engineering,"Mechanical Engineering, BS in",Y
PI2485,Fall 2019,Crady,Rudd,Agriculture,"Animal Sciences, BS",Y
PI1630,Fall 2018,Craft,Gerti,Mass Communication,"Mass Communication, BA in",Y
PI1630,Fall 2019,Craft,Gerti,Mass Communication,"Mass Communication, BA in",Y
PI1630,Fall 2020,Craft,Gerti,Mass Communication,"Mass Communication, BA in",Y
PI0984,Fall 2018,Craggs,Peadar,Mass Communication,"Mass Communication, BA in",Y
PI0984,Fall 2019,Craggs,Peadar,Mass Communication,"Mass Communication, BA in",Y
PI1508,Fall 2018,Craigmile,Herve,Human Sciences & Education,"Kinesiology, BS",Y
PI1508,Fall 2020,Craigmile,Herve,Human Sciences & Education,"Kinesiology, BS",Y
PI1508,Fall 2021,Craigmile,Herve,Human Sciences & Education,"Kinesiology, BS",Y
PI1508,Fall 2022,Craigmile,Herve,Human Sciences & Education,"Kinesiology, BS",Y
PI0905,Fall 2018,Cramphorn,Bliss,Business,"Marketing, BS",Y
PI0905,Fall 2019,Cramphorn,Bliss,Business,"Marketing, BS",Y
PI1913,Fall 2022,Crane,Benson,Mass Communication,"Mass Communication, BA in",Y
PI2258,Fall 2019,Cranfield,Silvanus,Science,"Biological Sciences, BS",N
PI2258,Fall 2020,Cranfield,Silvanus,Science,"Biological Sciences, BS",N
PI2258,Fall 2021,Cranfield,Silvanus,Science,"Biological Sciences, BS",N
PI2258,Fall 2022,Cranfield,Silvanus,Science,"Biological Sciences, BS",N
PI2161,Fall 2020,Crang,Ruben,Human Sciences & Education,"Kinesiology, BS",Y
PI2161,Fall 2021,Crang,Ruben,Human Sciences & Education,"Kinesiology, BS",Y
PI2161,Fall 2022,Crang,Ruben,Human Sciences & Education,"Kinesiology, BS",Y
PI2814,Fall 2018,Cranna,Agace,Business,"Marketing, BS",Y
PI2814,Fall 2019,Cranna,Agace,Business,"Marketing, BS",Y
PI2814,Fall 2020,Cranna,Agace,Business,"Marketing, BS",Y
PI2577,Fall 2021,Cranston,Normy,Science,"Biological Sciences, BS",N
PI2827,Fall 2018,Cranston,Thain,Engineering,"Mechanical Engineering, BS in",N
PI2827,Fall 2019,Cranston,Thain,Engineering,"Mechanical Engineering, BS in",N
PI1595,Fall 2019,Cranstoun,Myrtie,Science,"Biological Sciences, BS",Y
PI1595,Fall 2020,Cranstoun,Myrtie,Science,"Biological Sciences, BS",Y
PI1595,Fall 2021,Cranstoun,Myrtie,Science,"Biological Sciences, BS",Y
PI1595,Fall 2022,Cranstoun,Myrtie,Science,"Biological Sciences, BS",Y
PI2675,Fall 2018,Crasford,Bram,Science,"Biological Sciences, BS",Y
PI1716,Fall 2018,Cray,Annette,Engineering,"Computer Science, BS",N
PI1716,Fall 2019,Cray,Annette,Engineering,"Computer Science, BS",N
PI1716,Fall 2020,Cray,Annette,Engineering,"Computer Science, BS",N
PI1693,Fall 2018,Creasey,Ingar,Engineering,"Mechanical Engineering, BS in",Y
PI1693,Fall 2019,Creasey,Ingar,Engineering,"Mechanical Engineering, BS in",Y
PI1693,Fall 2020,Creasey,Ingar,Engineering,"Mechanical Engineering, BS in",Y
PI1693,Fall 2021,Creasey,Ingar,Engineering,"Mechanical Engineering, BS in",Y
PI1693,Fall 2022,Creasey,Ingar,Engineering,"Mechanical Engineering, BS in",Y
PI2500,Fall 2020,Crebo,Josselyn,Engineering,"Computer Science, BS",Y
PI2500,Fall 2021,Crebo,Josselyn,Engineering,"Computer Science, BS",Y
PI2500,Fall 2022,Crebo,Josselyn,Engineering,"Computer Science, BS",Y
PI0205,Fall 2018,Creegan,Justus,Humanities & Social Sciences,"English, BA",Y
PI0205,Fall 2019,Creegan,Justus,Humanities & Social Sciences,"English, BA",Y
PI0205,Fall 2020,Creegan,Justus,Humanities & Social Sciences,"English, BA",Y
PI0205,Fall 2021,Creegan,Justus,Humanities & Social Sciences,"English, BA",Y
PI1990,Fall 2018,Creegan,Sunny,Engineering,"Computer Science, BS",Y
PI1990,Fall 2019,Creegan,Sunny,Engineering,"Computer Science, BS",Y
PI0913,Fall 2021,Crippell,Tierney,Agriculture,"Animal Sciences, BS",N
PI0913,Fall 2022,Crippell,Tierney,Agriculture,"Animal Sciences, BS",Y
PI0659,Fall 2018,Crispin,Hillary,Science,"Biological Sciences, BS",Y
PI0659,Fall 2019,Crispin,Hillary,Science,"Biological Sciences, BS",Y
PI0659,Fall 2020,Crispin,Hillary,Science,"Biological Sciences, BS",Y
PI0270,Fall 2020,Cristofano,Hermione,Mass Communication,"Mass Communication, BA in",N
PI0270,Fall 2021,Cristofano,Hermione,Mass Communication,"Mass Communication, BA in",N
PI0270,Fall 2022,Cristofano,Hermione,Mass Communication,"Mass Communication, BA in",N
PI0601,Fall 2018,Cromack,Taylor,Business,"Marketing, BS",Y
PI0601,Fall 2019,Cromack,Taylor,Business,"Marketing, BS",Y
PI0601,Fall 2020,Cromack,Taylor,Business,"Marketing, BS",Y
PI0601,Fall 2021,Cromack,Taylor,Business,"Marketing, BS",Y
PI0011,Fall 2022,Crookall,Cloe,Human Sciences & Education,"Kinesiology, BS",Y
PI2763,Fall 2019,Crossby,Neel,Engineering,"Computer Science, BS",Y
PI2763,Fall 2020,Crossby,Neel,Engineering,"Computer Science, BS",Y
PI2763,Fall 2021,Crossby,Neel,Engineering,"Computer Science, BS",Y
PI2763,Fall 2022,Crossby,Neel,Engineering,"Computer Science, BS",Y
PI1462,Fall 2018,Croysdale,Linette,Mass Communication,"Mass Communication, BA in",Y
PI1462,Fall 2019,Croysdale,Linette,Mass Communication,"Mass Communication, BA in",Y
PI1462,Fall 2020,Croysdale,Linette,Mass Communication,"Mass Communication, BA in",Y
PI2886,Fall 2022,Crum,Mil,Humanities & Social Sciences,"English, BA",Y
PI0591,Fall 2018,Crum,Quinta,Human Sciences & Education,"Kinesiology, BS",Y
PI0591,Fall 2019,Crum,Quinta,Human Sciences & Education,"Kinesiology, BS",Y
PI0591,Fall 2020,Crum,Quinta,Human Sciences & Education,"Kinesiology, BS",Y
PI0591,Fall 2021,Crum,Quinta,Human Sciences & Education,"Kinesiology, BS",Y
PI0230,Fall 2020,Crumbleholme,Gardiner,Agriculture,"Animal Sciences, BS",Y
PI0230,Fall 2021,Crumbleholme,Gardiner,Agriculture,"Animal Sciences, BS",Y
PI0230,Fall 2022,Crumbleholme,Gardiner,Agriculture,"Animal Sciences, BS",Y
PI1467,Fall 2022,Cubin,Bradney,Engineering,"Computer Science, BS",Y
PI2242,Fall 2018,Cucinotta,Carlotta,Engineering,"Computer Science, BS",Y
PI2242,Fall 2019,Cucinotta,Carlotta,Engineering,"Computer Science, BS",Y
PI2242,Fall 2020,Cucinotta,Carlotta,Engineering,"Computer Science, BS",Y
PI2242,Fall 2021,Cucinotta,Carlotta,Engineering,"Computer Science, BS",Y
PI2119,Fall 2021,Cudde,Alberto,Human Sciences & Education,"Kinesiology, BS",Y
PI2119,Fall 2022,Cudde,Alberto,Human Sciences & Education,"Kinesiology, BS",Y
PI2803,Fall 2019,Cudiff,Keriann,Mass Communication,"Mass Communication, BA in",Y
PI2803,Fall 2020,Cudiff,Keriann,Mass Communication,"Mass Communication, BA in",Y
PI2428,Fall 2020,Cuff,Bobinette,Science,"Biological Sciences, BS",Y
PI2428,Fall 2021,Cuff,Bobinette,Science,"Biological Sciences, BS",Y
PI2428,Fall 2022,Cuff,Bobinette,Science,"Biological Sciences, BS",Y
PI0138,Fall 2019,Cundict,Keenan,Business,"Marketing, BS",Y
PI0138,Fall 2020,Cundict,Keenan,Business,"Marketing, BS",Y
PI0049,Fall 2022,Cunliffe,Sallyanne,Human Sciences & Education,"Kinesiology, BS",Y
PI1863,Fall 2018,Curnow,Jannel,Mass Communication,"Mass Communication, BA in",Y
PI1863,Fall 2019,Curnow,Jannel,Mass Communication,"Mass Communication, BA in",Y
PI1863,Fall 2020,Curnow,Jannel,Mass Communication,"Mass Communication, BA in",Y
PI1863,Fall 2022,Curnow,Jannel,Mass Communication,"Mass Communication, BA in",Y
PI1187,Fall 2021,Cursons,Tyrone,Science,"Biological Sciences, BS",Y
PI1187,Fall 2022,Cursons,Tyrone,Science,"Biological Sciences, BS",Y
PI2274,Fall 2022,Czadla,Trev,Agriculture,"Animal Sciences, BS",Y
PI0066,Fall 2018,D'Aguanno,Alfi,Science,"Biological Sciences, BS",Y
PI0066,Fall 2019,D'Aguanno,Alfi,Science,"Biological Sciences, BS",Y
PI1541,Fall 2022,D'Almeida,Bax,Mass Communication,"Mass Communication, BA in",Y
PI0577,Fall 2018,D'Angeli,Hilly,Human Sciences & Education,"Kinesiology, BS",Y
PI0638,Fall 2018,Dabels,Marline,Agriculture,"Animal Sciences, BS",Y
PI0065,Fall 2022,Dabes,Norry,Science,"Biological Sciences, BS",Y
PI1393,Fall 2018,Dabnor,Coralie,Science,"Biological Sciences, BS",Y
PI1393,Fall 2019,Dabnor,Coralie,Science,"Biological Sciences, BS",Y
PI0621,Fall 2018,Dadson,Inna,Science,"Chemistry, BS",Y
PI0621,Fall 2019,Dadson,Inna,Science,"Chemistry, BS",Y
PI0621,Fall 2020,Dadson,Inna,Science,"Chemistry, BS",Y
PI0031,Fall 2018,Dadswell,Lennard,Human Sciences & Education,"Kinesiology, BS",Y
PI0031,Fall 2019,Dadswell,Lennard,Human Sciences & Education,"Kinesiology, BS",Y
PI1379,Fall 2018,Daelman,Hettie,Humanities & Social Sciences,"English, BA",Y
PI1379,Fall 2019,Daelman,Hettie,Humanities & Social Sciences,"English, BA",Y
PI0728,Fall 2020,Daftor,Silvano,Business,"Marketing, BS",N
PI2313,Fall 2018,Daggett,Mollee,Science,"Chemistry, BS",Y
PI2313,Fall 2019,Daggett,Mollee,Science,"Chemistry, BS",Y
PI2317,Fall 2021,Daily,Demeter,Engineering,"Mechanical Engineering, BS in",Y
PI2317,Fall 2022,Daily,Demeter,Engineering,"Mechanical Engineering, BS in",Y
PI0949,Fall 2018,Dainter,Brooks,Science,"Mathematics, BS",Y
PI2727,Fall 2021,Dainter,Lauretta,Human Sciences & Education,"Kinesiology, BS",Y
PI2727,Fall 2022,Dainter,Lauretta,Human Sciences & Education,"Kinesiology, BS",Y
PI0766,Fall 2018,Dalliwatr,Nels,Human Sciences & Education,"Kinesiology, BS",Y
PI2267,Fall 2022,Dallon,Cam,Science,"Biological Sciences, BS",N
PI0078,Fall 2022,Dalston,Dov,Human Sciences & Education,"Kinesiology, BS",Y
PI0802,Fall 2019,Dalwood,Massimiliano,Business,"Marketing, BS",Y
PI0234,Fall 2022,Dameisele,Ruth,Agriculture,"Animal Sciences, BS",Y
PI0869,Fall 2020,Dampney,Derick,Science,"Biological Sciences, BS",Y
PI0869,Fall 2021,Dampney,Derick,Science,"Biological Sciences, BS",Y
PI0869,Fall 2022,Dampney,Derick,Science,"Biological Sciences, BS",Y
PI0744,Fall 2018,Dan,Anson,Science,"Biological Sciences, BS",Y
PI0615,Fall 2018,Dan,Charita,Engineering,"Computer Science, BS",Y
PI0615,Fall 2019,Dan,Charita,Engineering,"Computer Science, BS",Y
PI1032,Fall 2020,Danbye,Zia,Human Sciences & Education,"Kinesiology, BS",Y
PI1032,Fall 2021,Danbye,Zia,Human Sciences & Education,"Kinesiology, BS",Y
PI1032,Fall 2022,Danbye,Zia,Human Sciences & Education,"Kinesiology, BS",Y
PI2664,Fall 2018,Danelet,Claudio,Mass Communication,"Mass Communication, BA in",Y
PI1832,Fall 2018,Daniaud,Philis,Human Sciences & Education,"Kinesiology, BS",Y
PI1739,Fall 2018,Dankov,Bernadette,Engineering,"Computer Science, BS",Y
PI1739,Fall 2019,Dankov,Bernadette,Engineering,"Computer Science, BS",Y
PI1739,Fall 2020,Dankov,Bernadette,Engineering,"Computer Science, BS",Y
PI0152,Fall 2022,Danne,Suellen,Science,"Chemistry, BS",Y
PI2299,Fall 2022,Danneil,Othilie,Human Sciences & Education,"Kinesiology, BS",Y
PI1045,Fall 2022,Danson,Meagan,Engineering,"Computer Science, BS",N
PI1537,Fall 2021,Danson,Vallie,Human Sciences & Education,"Kinesiology, BS",N
PI1284,Fall 2022,Danzey,Parker,Mass Communication,"Mass Communication, BA in",N
PI0003,Fall 2019,Daouse,Kristin,Human Sciences & Education,"Kinesiology, BS",Y
PI0003,Fall 2020,Daouse,Kristin,Human Sciences & Education,"Kinesiology, BS",Y
PI0355,Fall 2022,Daouse,Selig,Human Sciences & Education,"Kinesiology, BS",Y
PI0794,Fall 2020,Darcey,Anton,Humanities & Social Sciences,"English, BA",Y
PI0794,Fall 2021,Darcey,Anton,Humanities & Social Sciences,"English, BA",Y
PI1841,Fall 2019,Darington,Katherine,Mass Communication,"Mass Communication, BA in",Y
PI1841,Fall 2020,Darington,Katherine,Mass Communication,"Mass Communication, BA in",Y
PI1841,Fall 2021,Darington,Katherine,Mass Communication,"Mass Communication, BA in",Y
PI1841,Fall 2022,Darington,Katherine,Mass Communication,"Mass Communication, BA in",Y
PI0648,Fall 2020,Darth,Stewart,Engineering,"Computer Science, BS",Y
PI0648,Fall 2021,Darth,Stewart,Engineering,"Computer Science, BS",Y
PI2501,Fall 2020,Dauby,Suzi,Science,"Chemistry, BS",Y
PI2501,Fall 2021,Dauby,Suzi,Science,"Chemistry, BS",Y
PI2501,Fall 2022,Dauby,Suzi,Science,"Chemistry, BS",Y
PI0971,Fall 2020,Dauncey,Rabi,Humanities & Social Sciences,"English, BA",N
PI0971,Fall 2021,Dauncey,Rabi,Humanities & Social Sciences,"English, BA",N
PI0624,Fall 2018,Davana,Waylan,Agriculture,"Animal Sciences, BS",N
PI0624,Fall 2019,Davana,Waylan,Agriculture,"Animal Sciences, BS",N
PI2458,Fall 2021,Davey,Robby,Business,"Marketing, BS",Y
PI2458,Fall 2022,Davey,Robby,Business,"Marketing, BS",Y
PI2200,Fall 2018,Davidai,Cecilla,Human Sciences & Education,"Kinesiology, BS",Y
PI2200,Fall 2019,Davidai,Cecilla,Human Sciences & Education,"Kinesiology, BS",Y
PI2200,Fall 2020,Davidai,Cecilla,Human Sciences & Education,"Kinesiology, BS",Y
PI2200,Fall 2021,Davidai,Cecilla,Human Sciences & Education,"Kinesiology, BS",Y
PI2200,Fall 2022,Davidai,Cecilla,Human Sciences & Education,"Kinesiology, BS",Y
PI2315,Fall 2021,Davidde,Othilia,Mass Communication,"Mass Communication, BA in",Y
PI1119,Fall 2018,Daviddi,Nilson,Engineering,"Mechanical Engineering, BS in",Y
PI1119,Fall 2019,Daviddi,Nilson,Engineering,"Mechanical Engineering, BS in",Y
PI0019,Fall 2018,Davidovicz,Horatia,Science,"Chemistry, BS",Y
PI2230,Fall 2018,Dawidman,Dominica,Humanities & Social Sciences,"English, BA",N
PI1448,Fall 2020,Dayley,Vasily,Business,"Marketing, BS",Y
PI2409,Fall 2018,Daymond,Witty,Engineering,"Computer Science, BS",Y
PI1961,Fall 2021,De Antoni,Jordana,Engineering,"Computer Science, BS",Y
PI1961,Fall 2022,De Antoni,Jordana,Engineering,"Computer Science, BS",Y
PI1535,Fall 2022,De Biaggi,Oren,Science,"Biological Sciences, BS",N
PI1263,Fall 2021,De Blasio,Lizbeth,Mass Communication,"Mass Communication, BA in",Y
PI2232,Fall 2021,De Domenicis,Rozina,Human Sciences & Education,"Kinesiology, BS",Y
PI2232,Fall 2022,De Domenicis,Rozina,Human Sciences & Education,"Kinesiology, BS",Y
PI2884,Fall 2022,De Domenico,Ernesta,Science,"Biological Sciences, BS",Y
PI1245,Fall 2018,De Mars,Baudoin,Science,"Biological Sciences, BS",Y
PI1245,Fall 2019,De Mars,Baudoin,Science,"Biological Sciences, BS",Y
PI1245,Fall 2020,De Mars,Baudoin,Science,"Biological Sciences, BS",Y
PI2470,Fall 2020,De Matteis,Austin,Science,"Biological Sciences, BS",Y
PI2470,Fall 2021,De Matteis,Austin,Science,"Biological Sciences, BS",Y
PI2470,Fall 2022,De Matteis,Austin,Science,"Biological Sciences, BS",Y
PI0759,Fall 2022,De Miranda,Forester,Human Sciences & Education,"Kinesiology, BS",Y
PI0321,Fall 2018,De Pero,Marshall,Engineering,"Mechanical Engineering, BS in",Y
PI0522,Fall 2020,De Roberto,Adam,Business,"Marketing, BS",Y
PI0522,Fall 2021,De Roberto,Adam,Business,"Marketing, BS",Y
PI0522,Fall 2022,De Roberto,Adam,Business,"Marketing, BS",Y
PI0372,Fall 2018,De Simone,Issie,Agriculture,"Animal Sciences, BS",Y
PI0372,Fall 2019,De Simone,Issie,Agriculture,"Animal Sciences, BS",Y
PI1204,Fall 2020,De Souza,Dick,Science,"Biological Sciences, BS",Y
PI1204,Fall 2021,De Souza,Dick,Science,"Biological Sciences, BS",Y
PI1204,Fall 2022,De Souza,Dick,Science,"Biological Sciences, BS",Y
PI0186,Fall 2018,De Vile,Rhianna,Science,"Biological Sciences, BS",Y
PI2325,Fall 2020,De'Ath,Lacee,Engineering,"Computer Science, BS",Y
PI2325,Fall 2021,De'Ath,Lacee,Engineering,"Computer Science, BS",Y
PI2325,Fall 2022,De'Ath,Lacee,Engineering,"Computer Science, BS",Y
PI1107,Fall 2019,DeSousa,Alfie,Science,"Biological Sciences, BS",Y
PI1107,Fall 2020,DeSousa,Alfie,Science,"Biological Sciences, BS",Y
PI1107,Fall 2021,DeSousa,Alfie,Science,"Biological Sciences, BS",Y
PI1107,Fall 2022,DeSousa,Alfie,Science,"Biological Sciences, BS",Y
PI1570,Fall 2018,Deacock,Darnell,Agriculture,"Animal Sciences, BS",Y
PI1570,Fall 2019,Deacock,Darnell,Agriculture,"Animal Sciences, BS",Y
PI1570,Fall 2020,Deacock,Darnell,Agriculture,"Animal Sciences, BS",Y
PI1570,Fall 2021,Deacock,Darnell,Agriculture,"Animal Sciences, BS",Y
PI2431,Fall 2021,Deas,Gaye,Human Sciences & Education,"Kinesiology, BS",Y
PI2431,Fall 2022,Deas,Gaye,Human Sciences & Education,"Kinesiology, BS",Y
PI0582,Fall 2021,Deavin,Margaret,Human Sciences & Education,"Kinesiology, BS",Y
PI0582,Fall 2022,Deavin,Margaret,Human Sciences & Education,"Kinesiology, BS",Y
PI2017,Fall 2020,Debold,Deeann,Human Sciences & Education,"Kinesiology, BS",Y
PI2017,Fall 2021,Debold,Deeann,Human Sciences & Education,"Kinesiology, BS",Y
PI0866,Fall 2018,Dedmam,Camilla,Engineering,"Computer Science, BS",N
PI0866,Fall 2019,Dedmam,Camilla,Engineering,"Computer Science, BS",N
PI0866,Fall 2020,Dedmam,Camilla,Engineering,"Computer Science, BS",N
PI0097,Fall 2019,Deedes,Nissie,Mass Communication,"Mass Communication, BA in",Y
PI0097,Fall 2020,Deedes,Nissie,Mass Communication,"Mass Communication, BA in",Y
PI0097,Fall 2021,Deedes,Nissie,Mass Communication,"Mass Communication, BA in",Y
PI0097,Fall 2022,Deedes,Nissie,Mass Communication,"Mass Communication, BA in",Y
PI2308,Fall 2021,Deehan,Carena,Science,"Biological Sciences, BS",Y
PI2308,Fall 2022,Deehan,Carena,Science,"Biological Sciences, BS",Y
PI0525,Fall 2018,Delahunt,Lauretta,Mass Communication,"Mass Communication, BA in",N
PI1466,Fall 2018,Delia,Brodie,Business,"Marketing, BS",Y
PI1466,Fall 2019,Delia,Brodie,Business,"Marketing, BS",Y
PI1466,Fall 2020,Delia,Brodie,Business,"Marketing, BS",Y
PI1466,Fall 2021,Delia,Brodie,Business,"Marketing, BS",Y
PI2287,Fall 2019,Dell Casa,Karyn,Science,"Biological Sciences, BS",Y
PI2287,Fall 2020,Dell Casa,Karyn,Science,"Biological Sciences, BS",Y
PI2287,Fall 2021,Dell Casa,Karyn,Science,"Biological Sciences, BS",Y
PI0067,Fall 2018,Denisard,Shina,Agriculture,"Animal Sciences, BS",Y
PI0067,Fall 2019,Denisard,Shina,Agriculture,"Animal Sciences, BS",Y
PI1098,Fall 2022,Denziloe,Sadella,Engineering,"Computer Science, BS",Y
PI2176,Fall 2018,Derdes,Danni,Mass Communication,"Mass Communication, BA in",Y
PI2176,Fall 2019,Derdes,Danni,Mass Communication,"Mass Communication, BA in",Y
PI2176,Fall 2020,Derdes,Danni,Mass Communication,"Mass Communication, BA in",Y
PI2176,Fall 2021,Derdes,Danni,Mass Communication,"Mass Communication, BA in",Y
PI0749,Fall 2021,Derges,Jolie,Mass Communication,"Mass Communication, BA in",N
PI0749,Fall 2022,Derges,Jolie,Mass Communication,"Mass Communication, BA in",N
PI1996,Fall 2019,Derrington,Justis,Human Sciences & Education,"Kinesiology, BS",Y
PI1996,Fall 2020,Derrington,Justis,Human Sciences & Education,"Kinesiology, BS",Y
PI1996,Fall 2021,Derrington,Justis,Human Sciences & Education,"Kinesiology, BS",Y
PI1996,Fall 2022,Derrington,Justis,Human Sciences & Education,"Kinesiology, BS",Y
PI0864,Fall 2018,Deviney,Lyle,Science,"Biological Sciences, BS",Y
PI1593,Fall 2018,Dewey,Shaughn,Engineering,"Computer Science, BS",Y
PI0546,Fall 2020,Deyenhardt,Abel,Engineering,"Mechanical Engineering, BS in",Y
PI0546,Fall 2021,Deyenhardt,Abel,Engineering,"Mechanical Engineering, BS in",Y
PI0775,Fall 2018,Di Biagio,Domeniga,Mass Communication,"Mass Communication, BA in",Y
PI0775,Fall 2019,Di Biagio,Domeniga,Mass Communication,"Mass Communication, BA in",Y
PI0775,Fall 2020,Di Biagio,Domeniga,Mass Communication,"Mass Communication, BA in",Y
PI0775,Fall 2021,Di Biagio,Domeniga,Mass Communication,"Mass Communication, BA in",Y
PI1459,Fall 2020,Di Frisco,Gillie,Business,"Marketing, BS",Y
PI0225,Fall 2022,Di Gregorio,Valentino,Science,"Mathematics, BS",N
PI0841,Fall 2019,Diament,Christoffer,Engineering,"Mechanical Engineering, BS in",Y
PI1891,Fall 2018,Dibbs,Elisabetta,Science,"Biological Sciences, BS",Y
PI1891,Fall 2019,Dibbs,Elisabetta,Science,"Biological Sciences, BS",Y
PI1683,Fall 2021,Dickenson,Babita,Human Sciences & Education,"Kinesiology, BS",N
PI1683,Fall 2022,Dickenson,Babita,Human Sciences & Education,"Kinesiology, BS",N
PI0666,Fall 2020,Dickin,Bobby,Human Sciences & Education,"Kinesiology, BS",Y
PI0666,Fall 2021,Dickin,Bobby,Human Sciences & Education,"Kinesiology, BS",Y
PI2780,Fall 2018,Dictus,Gregoire,Engineering,"Mechanical Engineering, BS in",Y
PI2780,Fall 2019,Dictus,Gregoire,Engineering,"Mechanical Engineering, BS in",Y
PI2095,Fall 2021,Didsbury,Baird,Engineering,"Computer Science, BS",Y
PI2095,Fall 2022,Didsbury,Baird,Engineering,"Computer Science, BS",Y
PI2078,Fall 2021,Diego,Rina,Human Sciences & Education,"Kinesiology, BS",Y
PI2078,Fall 2022,Diego,Rina,Human Sciences & Education,"Kinesiology, BS",Y
PI2880,Fall 2022,Dillon,Joseito,Engineering,"Mechanical Engineering, BS in",Y
PI0957,Fall 2021,Dingsdale,Edith,Engineering,"Mechanical Engineering, BS in",Y
PI0957,Fall 2022,Dingsdale,Edith,Engineering,"Mechanical Engineering, BS in",Y
PI2932,Fall 2018,Dinwoodie,Dyna,Science,"Biological Sciences, BS",Y
PI1827,Fall 2019,Dinzey,Aldwin,Science,"Biological Sciences, BS",Y
PI1827,Fall 2020,Dinzey,Aldwin,Science,"Biological Sciences, BS",Y
PI1827,Fall 2021,Dinzey,Aldwin,Science,"Biological Sciences, BS",Y
PI1827,Fall 2022,Dinzey,Aldwin,Science,"Biological Sciences, BS",Y
